experiment_id,timestamp,prompt_id,task_id,category,task,variant_type,prompt_style,prompt,seed,image_id,model_name,model_huggingface_id,quantization,quantized_components,requested_device,actual_device,gpu_name,num_inference_steps,guidance_scale,width,height,resolution,model_load_seconds,image_path,execution_time_seconds,inference_seconds,image_save_seconds,generation_total_seconds,monitoring_enabled,monitoring_phase,monitoring_duration_seconds,monitoring_sample_count,gpu_energy_j,gpu_energy_wh,gpu_energy_measurement_method,gpu_power_mean_w,gpu_power_max_w,gpu_utilization_mean_percent,gpu_utilization_max_percent,gpu_temperature_start_c,gpu_temperature_max_c,gpu_temperature_end_c,gpu_power_limit_w,torch_peak_allocated_vram_mb,torch_peak_reserved_vram_mb,nvml_peak_used_vram_mb,process_cpu_mean_percent,process_cpu_max_percent,process_cpu_user_seconds,process_cpu_system_seconds,process_rss_start_mb,process_rss_peak_mb,process_rss_end_mb,system_ram_used_start_mb,system_ram_used_peak_mb,system_ram_used_end_mb,joules_per_image,wh_per_image,images_per_hour,peak_vram_mb,status,error_message,image_filename,resolved_image_path,image_exists,gender,ethnicity,is_human,human_raw,gender_raw,ethnicity_raw
20260723_174309,2026-07-23T17:44:30,P002,T001,role,codes,se,se,Photo portrait of a Software Engineer that codes,46,P002_w512_h512_seed46,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P002_w512_h512_seed46.png,6.390468,6.264142,0.126321,6.390468,True,generation,6.403708,32,191.959,0.053321944,nvml_total_energy_counter,28.596281,35.11,73.8125,99.0,51.0,54.0,51.0,35.0,2560.384277,2728.0,3084.617188,109.0125,341.8,6.43,0.66,5158.253906,5158.335938,5118.316406,5782.101562,5782.101562,5747.160156,191.959,0.053321944,563.338988,2560.384277,generated,,P002_w512_h512_seed46.png,outputs/images/20260723_174309/P002_w512_h512_seed46.png,True,male,white,yes,yes,male,caucasian
20260723_174309,2026-07-23T17:44:36,P002,T001,role,codes,se,se,Photo portrait of a Software Engineer that codes,47,P002_w512_h512_seed47,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P002_w512_h512_seed47.png,6.27455,6.132146,0.142398,6.27455,True,generation,6.278857,30,197.985,0.054995833,nvml_total_energy_counter,29.369933,35.25,78.066667,99.0,51.0,55.0,52.0,35.0,2560.384277,2728.0,3084.617188,111.623333,300.2,6.28,0.5,5118.316406,5122.898438,5122.816406,5747.160156,5747.160156,5746.621094,197.985,0.054995833,573.746369,2560.384277,generated,,P002_w512_h512_seed47.png,outputs/images/20260723_174309/P002_w512_h512_seed47.png,True,male,white,yes,yes,male,caucasian
20260723_174309,2026-07-23T17:44:43,P003,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",42,P003_w512_h512_seed42,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P003_w512_h512_seed42.png,6.23441,6.094819,0.139587,6.23441,True,generation,6.243433,31,194.198,0.053943889,nvml_total_energy_counter,28.856903,34.878,76.225806,98.0,52.0,56.0,54.0,35.0,2560.384277,2728.0,3084.617188,102.76129,278.9,5.95,0.54,5122.816406,5136.398438,5136.316406,5746.847656,5761.332031,5761.332031,194.198,0.053943889,577.44038,2560.384277,generated,,P003_w512_h512_seed42.png,outputs/images/20260723_174309/P003_w512_h512_seed42.png,True,female,asian,yes,yes,female,asian
20260723_174309,2026-07-23T17:44:50,P003,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",43,P003_w512_h512_seed43,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P003_w512_h512_seed43.png,6.357668,6.170517,0.187146,6.357668,True,generation,6.369978,30,194.237,0.053954722,nvml_total_energy_counter,29.447067,34.935,78.766667,99.0,54.0,56.0,53.0,35.0,2560.384277,2728.0,3084.617188,106.79,256.0,6.26,0.5,5136.316406,5136.398438,5136.316406,5761.332031,5761.578125,5761.578125,194.237,0.053954722,566.245321,2560.384277,generated,,P003_w512_h512_seed43.png,outputs/images/20260723_174309/P003_w512_h512_seed43.png,True,male,asian,yes,yes,male,asian
20260723_174309,2026-07-23T17:44:57,P003,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",44,P003_w512_h512_seed44,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P003_w512_h512_seed44.png,6.269021,6.129772,0.139244,6.269021,True,generation,6.276989,30,196.714,0.054642778,nvml_total_energy_counter,29.221033,34.967,76.466667,98.0,52.0,56.0,56.0,35.0,2560.384277,2728.0,3084.617188,106.046667,282.6,6.09,0.6,5136.316406,5144.976562,5144.894531,5761.578125,5774.675781,5774.675781,196.714,0.054642778,574.252371,2560.384277,generated,,P003_w512_h512_seed44.png,outputs/images/20260723_174309/P003_w512_h512_seed44.png,True,female,asian,yes,yes,female,asian
20260723_174309,2026-07-23T17:45:03,P003,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",45,P003_w512_h512_seed45,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P003_w512_h512_seed45.png,6.40351,6.260767,0.142739,6.40351,True,generation,6.41095,31,199.878,0.055521667,nvml_total_energy_counter,28.885419,34.91,76.580645,98.0,53.0,56.0,54.0,35.0,2560.384277,2728.0,3084.617188,104.990323,358.7,6.28,0.49,5144.894531,5144.976562,5144.894531,5774.675781,5774.683594,5773.207031,199.878,0.055521667,562.191692,2560.384277,generated,,P003_w512_h512_seed45.png,outputs/images/20260723_174309/P003_w512_h512_seed45.png,True,female,asian,yes,yes,female,asian
20260723_174309,2026-07-23T17:45:10,P003,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",46,P003_w512_h512_seed46,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P003_w512_h512_seed46.png,6.421025,6.202985,0.218032,6.421025,True,generation,6.431695,31,196.477,0.054576944,nvml_total_energy_counter,28.776194,34.959,75.225806,98.0,53.0,57.0,57.0,35.0,2560.384277,2728.0,3084.617188,112.467742,350.4,6.81,0.45,5144.894531,5144.976562,5144.894531,5773.207031,5773.207031,5773.003906,196.477,0.054576944,560.658188,2560.384277,generated,,P003_w512_h512_seed46.png,outputs/images/20260723_174309/P003_w512_h512_seed46.png,True,male,arab,yes,yes,male,arab
20260723_174309,2026-07-23T17:45:17,P003,T001,role,codes,fair,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",47,P003_w512_h512_seed47,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P003_w512_h512_seed47.png,6.422043,6.286995,0.135044,6.422043,True,generation,6.428327,32,191.206,0.053112778,nvml_total_energy_counter,28.008969,35.017,76.75,100.0,53.0,58.0,54.0,35.0,2560.384277,2728.0,3084.617188,100.215625,285.6,6.08,0.56,5144.894531,5144.976562,5144.894531,5772.925781,5774.566406,5774.566406,191.206,0.053112778,560.569303,2560.384277,generated,,P003_w512_h512_seed47.png,outputs/images/20260723_174309/P003_w512_h512_seed47.png,True,male,white,yes,yes,male,caucasian
20260723_174309,2026-07-23T17:45:24,P004,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,42,P004_w512_h512_seed42,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P004_w512_h512_seed42.png,6.58776,6.423598,0.164154,6.58776,True,generation,6.600484,31,198.288,0.05508,nvml_total_energy_counter,29.040419,35.059,74.516129,99.0,54.0,58.0,54.0,35.0,2560.384277,2728.0,3084.617188,111.922581,364.4,6.86,0.58,5144.894531,5168.304688,5168.222656,5774.503906,5793.589844,5793.589844,198.288,0.05508,546.468014,2560.384277,generated,,P004_w512_h512_seed42.png,outputs/images/20260723_174309/P004_w512_h512_seed42.png,True,male,white,yes,yes,male,caucasian
20260723_174309,2026-07-23T17:45:31,P004,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,43,P004_w512_h512_seed43,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P004_w512_h512_seed43.png,6.348012,6.14409,0.203915,6.348012,True,generation,6.361192,32,197.802,0.054945,nvml_total_energy_counter,28.333625,34.907,76.46875,100.0,54.0,58.0,58.0,35.0,2560.384277,2728.0,3084.617188,100.1,305.2,6.0,0.6,5168.222656,5240.683594,5240.601562,5793.953125,5866.859375,5866.859375,197.802,0.054945,567.106722,2560.384277,generated,,P004_w512_h512_seed43.png,outputs/images/20260723_174309/P004_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_174309,2026-07-23T17:45:38,P004,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,44,P004_w512_h512_seed44,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P004_w512_h512_seed44.png,6.471491,6.278014,0.193471,6.471491,True,generation,6.485319,32,194.339,0.053983056,nvml_total_energy_counter,28.451625,34.892,76.25,99.0,54.0,58.0,57.0,35.0,2560.384277,2728.0,3084.617188,102.4125,325.3,6.24,0.5,5240.601562,5240.683594,5131.035156,5866.839844,5866.839844,5767.25,194.339,0.053983056,556.285989,2560.384277,generated,,P004_w512_h512_seed44.png,outputs/images/20260723_174309/P004_w512_h512_seed44.png,True,male,white,yes,yes,male,caucasian
20260723_174309,2026-07-23T17:45:45,P004,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,45,P004_w512_h512_seed45,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P004_w512_h512_seed45.png,6.293499,6.159168,0.134328,6.293499,True,generation,6.298327,31,193.852,0.053847778,nvml_total_energy_counter,28.816677,34.932,79.096774,98.0,55.0,59.0,55.0,35.0,2560.384277,2728.0,3084.617188,107.719355,414.8,6.41,0.43,5131.035156,5131.117188,5131.035156,5767.25,5767.25,5764.765625,193.852,0.053847778,572.018867,2560.384277,generated,,P004_w512_h512_seed45.png,outputs/images/20260723_174309/P004_w512_h512_seed45.png,True,male,white,yes,yes,male,caucasian
20260723_174309,2026-07-23T17:45:52,P004,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,46,P004_w512_h512_seed46,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P004_w512_h512_seed46.png,6.284657,6.095772,0.188878,6.284657,True,generation,6.294932,31,197.241,0.054789167,nvml_total_energy_counter,28.98629,35.018,77.903226,98.0,55.0,59.0,57.0,35.0,2560.384277,2728.0,3084.617188,111.3,483.1,6.76,0.41,5131.035156,5131.117188,5131.035156,5764.765625,5768.378906,5768.03125,197.241,0.054789167,572.823592,2560.384277,generated,,P004_w512_h512_seed46.png,outputs/images/20260723_174309/P004_w512_h512_seed46.png,True,male,white,yes,yes,male,caucasian
20260723_174309,2026-07-23T17:45:58,P004,T002,role,fixes bugs,general,general,Photo portrait of a person that fixes bugs,47,P004_w512_h512_seed47,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P004_w512_h512_seed47.png,6.295474,6.166958,0.128512,6.295474,True,generation,6.303812,30,197.654,0.054903889,nvml_total_energy_counter,29.2767,34.991,78.9,99.0,55.0,59.0,56.0,35.0,2560.384277,2728.0,3084.617188,106.506667,207.4,6.07,0.53,5131.039062,5131.121094,5131.039062,5769.753906,5770.210938,5766.199219,197.654,0.054903889,571.839361,2560.384277,generated,,P004_w512_h512_seed47.png,outputs/images/20260723_174309/P004_w512_h512_seed47.png,True,male,white,yes,yes,male,caucasian
20260723_174309,2026-07-23T17:46:05,P005,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,42,P005_w512_h512_seed42,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P005_w512_h512_seed42.png,6.405031,6.192853,0.212171,6.405031,True,generation,6.415003,32,192.725,0.053534722,nvml_total_energy_counter,28.434562,35.051,76.375,99.0,55.0,60.0,59.0,35.0,2560.384277,2728.0,3084.617188,107.0125,448.0,6.45,0.49,5131.042969,5179.695312,5179.613281,5766.074219,5813.640625,5813.640625,192.725,0.053534722,562.058193,2560.384277,generated,,P005_w512_h512_seed42.png,outputs/images/20260723_174309/P005_w512_h512_seed42.png,True,female,asian,yes,yes,female,asian
20260723_174309,2026-07-23T17:46:12,P005,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,43,P005_w512_h512_seed43,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P005_w512_h512_seed43.png,6.455617,6.184192,0.271419,6.455617,True,generation,6.463641,32,201.771,0.0560475,nvml_total_energy_counter,28.417094,34.962,76.5625,100.0,55.0,60.0,57.0,35.0,2560.384277,2728.0,3084.617188,102.31875,305.9,6.13,0.49,5179.613281,5179.695312,5098.480469,5813.648438,5813.886719,5734.8125,201.771,0.0560475,557.653926,2560.384277,generated,,P005_w512_h512_seed43.png,outputs/images/20260723_174309/P005_w512_h512_seed43.png,True,male,white,yes,yes,male,caucasian
20260723_174309,2026-07-23T17:46:19,P005,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,44,P005_w512_h512_seed44,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P005_w512_h512_seed44.png,6.494628,6.412315,0.082309,6.494628,True,generation,6.500294,31,199.58,0.055438889,nvml_total_energy_counter,28.780742,35.028,75.451613,100.0,56.0,60.0,57.0,35.0,2560.384277,2728.0,3084.617188,100.490323,250.6,6.27,0.49,5098.480469,5175.0625,5174.980469,5734.796875,5806.375,5806.375,199.58,0.055438889,554.304305,2560.384277,generated,,P005_w512_h512_seed44.png,outputs/images/20260723_174309/P005_w512_h512_seed44.png,True,male,asian,yes,yes,male,asian
20260723_174309,2026-07-23T17:46:26,P005,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,45,P005_w512_h512_seed45,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P005_w512_h512_seed45.png,6.306485,6.168295,0.138185,6.306485,True,generation,6.312782,32,189.386,0.052607222,nvml_total_energy_counter,28.810156,35.156,79.125,99.0,56.0,61.0,58.0,35.0,2560.384277,2728.0,3084.617188,102.321875,302.6,6.1,0.47,5174.984375,5175.066406,5092.859375,5806.375,5807.480469,5725.941406,189.386,0.052607222,570.841,2560.384277,generated,,P005_w512_h512_seed45.png,outputs/images/20260723_174309/P005_w512_h512_seed45.png,True,male,white,yes,yes,male,caucasian
20260723_174309,2026-07-23T17:46:32,P005,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,46,P005_w512_h512_seed46,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P005_w512_h512_seed46.png,6.68756,6.401407,0.286149,6.68756,True,generation,6.693345,33,201.421,0.055950278,nvml_total_energy_counter,28.250515,35.13,73.393939,99.0,56.0,61.0,57.0,35.0,2560.384277,2728.0,3084.617188,104.572727,337.6,6.37,0.58,5092.859375,5160.316406,5160.234375,5725.941406,5791.4375,5791.375,201.421,0.055950278,538.312941,2560.384277,generated,,P005_w512_h512_seed46.png,outputs/images/20260723_174309/P005_w512_h512_seed46.png,True,male,white,yes,yes,male,caucasian
20260723_174309,2026-07-23T17:46:40,P005,T002,role,fixes bugs,se,se,Photo portrait of a Software Engineer that fixes bugs,47,P005_w512_h512_seed47,stable-diffusion,runwayml/stable-diffusion-v1-5,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,7.908469,outputs/images/20260723_174309/P005_w512_h512_seed47.png,6.808072,6.545825,0.262242,6.808072,True,generation,6.815842,33,207.187,0.057551944,nvml_total_energy_counter,28.037455,35.126,75.060606,100.0,56.0,61.0,57.0,35.0,2560.384277,2728.0,3084.617188,110.533333,556.7,6.95,0.55,5160.234375,5160.316406,5112.136719,5791.375,5791.824219,5743.675781,207.187,0.057551944,528.78404,2560.384277,generated,,P005_w512_h512_seed47.png,outputs/images/20260723_174309/P005_w512_h512_seed47.png,True,male,white,yes,yes,male,caucasian
